#Wavelength     Flux
#[Angstrom]   [Counts]
5456.64    2794.433000
5458.27    2950.187000
5459.90    2991.410000
5461.54    2841.045000
5463.17    3078.224000
5464.80    3247.567000
5466.44    2994.428000
5468.07    3300.217000
5469.71    3257.433000
5471.34    3070.230000
5472.97    2990.050000
5474.61    3058.268000
5476.24    2971.816000
5477.88    3005.779000
5479.51    2861.851000
5481.14    2818.895000
5482.78    2836.943000
5484.41    2679.482000
5486.04    2796.163000
5487.68    2813.862000
5489.31    2800.278000
5490.95    2790.865000
5492.58    2870.884000
5494.21    3127.017000
5495.85    2691.372000
5497.48    2731.043000
5499.11    2587.767000
5500.75    2821.724000
5502.38    3018.315000
5504.02    2929.516000
5505.65    2910.121000
5507.28    3119.440000
5508.92    2946.374000
5510.55    3179.865000
5512.19    3161.906000
5513.82    3272.201000
5515.45    2922.111000
5517.09    3107.291000
5518.72    3080.900000
5520.35    2970.630000
5521.99    2868.631000
5523.62    2969.535000
5525.26    2838.975000
5526.89    2714.992000
5528.52    2992.680000
5530.16    2976.134000
5531.79    3013.746000
5533.43    3195.895000
5535.06    3241.473000
5536.69    3031.052000
5538.33    2826.093000
5539.96    2896.028000
5541.60    2943.813000
5543.23    2934.615000
5544.86    2884.325000
5546.50    2760.164000
5548.13    2902.675000
5549.76    3045.853000
5551.40    2837.178000
5553.03    2955.613000
5554.67    2853.993000
5556.30    2844.994000
5557.93    3148.155000
5559.57    3039.708000
5561.20    3057.562000
5562.84    2928.721000
5564.47    2921.251000
5566.10    3014.245000
5567.74    2947.560000
5569.37    2852.613000
5571.00    2701.014000
5572.64    3036.584000
5574.27    2877.020000
5575.91    2561.068000
5577.54    3055.814000
5579.17    3182.467000
5580.81    3436.524000
5582.44    2960.698000
5584.07    3404.763000
5585.71    3420.291000
5587.34    2898.606000
5588.98    2920.656000
5590.61    2944.147000
5592.24    2885.901000
5593.88    2970.052000
5595.51    3062.849000
5597.15    3094.668000
5598.78    2962.965000
5600.41    2835.520000
5602.05    2726.276000
5603.68    2762.058000
5605.31    2927.373000
5606.95    2923.883000
5608.58    2851.474000
5610.22    2827.333000
5611.85    2828.321000
5613.48    2849.488000
