#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
5016.23    12.352776     6.427998
5016.83    23.559620     2.989244
5017.44    19.898006     7.077628
5018.05    14.916513    10.229208
5018.65    17.402248     7.560953
5019.26    21.164955     3.860455
5019.87    21.826094     4.531774
5020.48    23.267754     6.710332
5021.08    20.815054     6.290493
5021.69    16.449499     4.959461
5022.30    16.047604     5.964334
5022.90    14.934304     5.617480
5023.51    21.769148     3.218065
5024.12    25.657333     1.907865
5024.73    16.741055     4.472554
5025.33     9.476385     8.055735
5025.94    20.583475     4.249646
5026.55    30.341469     1.279154
5027.15    25.812693     4.009626
5027.76    16.153236     7.937669
5028.37    12.064621     9.390498
5028.97    12.998364     6.784879
5029.58    14.247026     4.578641
5030.19    13.962895     5.059774
5030.80    14.648679     5.712678
5031.40    17.542858     8.353552
5032.01    16.826567     8.255423
5032.62    16.941067     5.200007
5033.22    21.980320     3.016312
5033.83    20.126455     1.853411
5034.44    17.801592     3.477316
5035.05    23.832363     5.748989
5035.65    28.474739     5.878942
5036.26    17.413652     4.254502
5036.87    14.491349     3.084838
5037.47    17.827997     3.288480
5038.08    17.040594     4.272379
5038.69    13.982023     4.994656
5039.30    19.052059     5.083235
5039.90    17.991915     4.620471
5040.51    14.125345     3.432198
5041.12    16.589024     4.487052
5041.72    21.558357     8.938144
5042.33    21.416109     5.121801
5042.94    18.349205     3.039843
5043.55    18.753967     5.342219
5044.15    21.997553     5.016938
5044.76    18.482685     4.949360
5045.37    15.687555     5.003628
5045.97    19.075846     5.048678
5046.58    25.536844     4.954365
5047.19    26.917204     5.385761
5047.80    19.183641     9.865815
5048.40    19.060484     6.287026
5049.01    20.805317     1.294475
5049.62    10.411821     7.750402
5050.22    12.018546     6.318836
5050.83    20.425825     4.398806
5051.44    24.454247     5.252433
5052.05    20.610062     6.087559
5052.65    13.823759     7.281752
5053.26    13.869102     4.248439
5053.87    17.637514     3.808263
5054.47    17.457899     7.494704
5055.08    13.238329     8.088346
5055.69    14.059641     6.795062
5056.30    15.591784     4.774995
5056.90    18.439541     4.129697
5057.51    21.995743     6.007539
5058.12    16.881447     7.431949
5058.72    18.353304     4.064499
5059.33    23.596498     1.998131
5059.94    22.497019     4.207378
5060.54    16.768417     4.897378
5061.15    15.124171     6.052825
5061.76    17.368671     8.084243
5062.37    17.480080     7.243548
5062.97    15.794906     3.116518
5063.58    22.891310     4.273404
5064.19    24.635855     4.930985
5064.79    21.138016     3.685323
5065.40    18.831528     6.266070
5066.01    14.228144    13.556068
5066.62    16.568443     9.672438
5067.22    13.989969     5.804681
5067.83    10.940973     8.001934
5068.44    23.205059     5.328559
5069.04    19.066545     4.980748
5069.65    20.903973     4.039333
5070.26    26.283171     3.272548
5070.87    15.444978     5.902902
5071.47    12.746249     6.623543
5072.08    12.566565     8.560361
5072.69    14.395512     7.921109
5073.29    15.747037     5.046340
5073.90     7.826174     8.770665
5074.51    17.795731     5.561404
5075.12    25.259541     3.322521
5075.72    18.263824     6.102402
5076.33    18.462893     4.252527
5076.94    21.780977     4.348217
5077.54    20.162973     5.412826
5078.15    14.928182     4.608597
5078.76    13.825673     3.022281
