#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
5292.16    94.021446    72.601845
5293.36    89.426994    67.638802
5294.56    79.321091    58.933056
5295.76    85.295311    67.830429
5296.96    86.699020    80.788467
5298.16    77.988716    86.135887
5299.36    83.861641    93.550781
5300.56    71.499161    93.346588
5301.76    62.609505    78.674461
5302.96    79.250519    65.367302
5304.16    72.164040    85.473434
5305.36    71.510132    88.345543
5306.56    81.023697    72.462692
5307.76    70.077530    81.916840
5308.96    63.819042    81.833496
5310.16    75.300949    75.926605
5311.36    91.912308    76.994560
5312.56    89.831345    76.743279
5313.76    80.365990    82.489449
5314.96    73.929428    80.159119
5316.15    68.492004    69.233513
5317.35    57.672409    98.420868
5318.55    65.932236    100.494934
5319.75    79.696526    71.346306
5320.95    62.161026    86.000755
5322.15    71.077705    84.115242
5323.35    77.636223    69.566269
5324.55    57.226997    69.210335
5325.75    72.985710    62.148689
5326.95    65.422493    62.096321
5328.15    47.007557    69.760612
5329.35    77.921265    69.816864
5330.55    84.591301    66.216133
5331.75    72.731697    67.679756
5332.95    70.030350    76.842705
5334.15    67.274239    85.217163
5335.35    68.418617    79.686638
5336.55    68.057297    77.918610
5337.75    62.075386    91.178726
5338.95    68.057457    74.260735
5340.15    76.443108    55.470608
5341.35    66.081314    66.876144
5342.55    38.831596    92.322784
5343.75    62.979088    84.090126
5344.95    98.488007    61.738850
5346.15    82.425438    65.338516
5347.35    65.849411    76.336426
5348.55    74.486671    72.134224
5349.75    87.983795    60.792866
5350.94    76.138641    68.347557
5352.14    80.757370    76.898338
5353.34    95.850296    79.388229
5354.54    97.961395    77.648872
5355.74    97.450577    71.230148
5356.94    80.880508    81.544647
5358.14    65.067528    101.063332
5359.34    81.753769    97.292770
5360.54    90.957909    76.524643
5361.74    92.211937    67.648994
5362.94    88.243912    81.658730
5364.14    53.673954    88.907578
5365.34    60.629936    81.918999
5366.54    86.207947    73.810997
5367.74    54.667171    77.501358
5368.94    84.074181    74.263191
5370.14    119.786156    65.882950
5371.34    88.127449    67.033348
5372.54    70.584145    83.026779
5373.74    77.141113    92.159119
5374.94    87.662712    86.026131
5376.14    89.957260    76.889847
5377.34    96.301048    73.744797
5378.54    99.409035    81.626114
5379.74    91.781998    90.330368
5380.94    87.716072    76.936356
5382.14    91.935951    69.536919
5383.34    87.324631    78.882751
5384.53    61.725403    85.263054
5385.73    67.289108    85.205933
5386.93    102.317413    74.720070
5388.13    122.775513    61.312881
5389.33    97.467545    69.285355
5390.53    81.203331    78.317238
5391.73    97.096489    78.062111
5392.93    105.312126    82.990356
5394.13    87.218895    91.641846
5395.33    79.764305    85.898895
5396.53    105.382591    65.369423
5397.73    104.691208    69.693008
5398.93    91.656448    68.733299
5400.13    90.058235    62.303108
5401.33    93.299904    92.145378
5402.53    89.266930    94.933525
5403.73    86.763237    72.792908
5404.93    90.179085    70.688110
5406.13    69.040855    77.204437
5407.33    69.024635    70.989639
5408.53    93.931725    59.906487
5409.73    74.078041    76.217552
5410.93    81.142273    83.003654
5412.13    99.738640    76.896370
5413.33    69.549911    81.697044
5414.53    82.233337    77.742599
5415.73    100.793884    82.961227
5416.93    80.314621    100.735107
5418.13    83.718597    87.600876
5419.32    107.033913    77.929893
5420.52    115.164207    84.205734
5421.72    90.158638    78.862000
5422.92    80.569824    67.447922
5424.12    87.011086    66.862061
5425.32    84.932961    81.005173
5426.52    79.962280    86.164406
5427.72    85.054596    79.079636
5428.92    94.994057    73.991104
5430.12    87.295998    84.638474
5431.32    69.485245    86.491554
5432.52    68.414917    77.908806
5433.72    92.595390    75.215469
5434.92    92.129524    74.482849
5436.12    95.827614    77.976044
5437.32    121.077286    83.883690
5438.52    112.616180    79.915161
5439.72    107.634926    73.353035
5440.92    112.443733    76.755219
5442.12    91.347153    90.161507
5443.32    83.700363    82.573555
5444.52    92.972290    72.180443
5445.72    100.844635    82.258202
5446.92    114.142677    75.994232
5448.12    117.899986    70.613548
5449.32    112.868034    80.644188
5450.52    123.316078    84.207642
5451.72    117.851303    80.719727
5452.92    97.286690    83.179558
5454.11    91.485184    97.645233
5455.31    89.122917    97.011406
5456.51    90.251274    90.682648
5457.71    97.973412    103.032509
5458.91    99.786644    133.226196
5460.11    83.752831    147.259888
5461.31    69.951431    129.194092
5462.51    94.984215    101.763069
5463.71    109.765884    91.175865
5464.91    101.884529    92.852989
